return_period,median,LB,RB,group
520,229.523809523811,-57.14285714285688,1187.142857142855,flat
530,229.52380952380736,-57.1428571428587,1187.1428571428587,flat
540,229.52380952381282,-57.1428571428587,1187.142857142855,flat
550,229.52380952380918,-57.14285714286052,1187.1428571428587,flat
560,229.523809523811,-57.1428571428587,1187.1428571428514,flat
570,229.52380952380554,-57.1428571428587,1187.1428571428569,flat
580,229.52380952380918,-57.14285714285688,1187.1428571428532,flat
590,229.52380952380736,-57.14285714285688,1187.1428571428569,flat
600,229.523809523811,-57.1428571428587,1187.1428571428569,flat
610,229.52380952380918,-57.1428571428587,1187.1428571428605,flat
620,229.52380952381282,-57.14285714285688,1187.1428571428587,flat
630,229.52380952380736,-57.1428571428587,1187.1428571428587,flat
640,229.523809523811,-57.142857142855064,1187.1428571428569,flat
650,229.52380952380736,-57.14285714286052,1187.1428571428569,flat
660,229.52380952380918,-57.1428571428587,1187.1428571428569,flat
670,229.52380952380736,-57.14285714285688,1187.1428571428587,flat
680,229.52380952380736,-57.14285714286052,1187.142857142855,flat
690,229.52380952380736,-57.14285714286052,1187.1428571428569,flat
700,229.52380952381282,-57.14285714285688,1187.1428571428605,flat
710,229.52380952381282,-57.14285714286052,1187.1428571428532,flat
720,229.52380952380918,-57.14285714286052,1187.1428571428605,flat
730,229.52380952380736,-57.14285714285688,1187.1428571428532,flat
740,229.523809523811,-57.1428571428587,1187.142857142855,flat
750,229.52380952381282,-57.1428571428587,1187.142857142855,flat
760,229.52380952380736,-57.1428571428587,1187.1428571428569,flat
770,229.523809523811,-57.1428571428587,1187.142857142855,flat
780,229.52380952380736,-57.1428571428587,1187.142857142855,flat
790,229.52380952381282,-57.14285714286052,1187.1428571428587,flat
800,229.523809523811,-57.1428571428587,1187.1428571428569,flat
810,229.52380952380554,-57.14285714285688,1187.1428571428605,flat
820,229.52380952381282,-57.1428571428587,1187.1428571428569,flat
830,229.523809523811,-57.14285714286052,1187.1428571428623,flat
840,229.52380952380918,-57.14285714285688,1187.1428571428587,flat
850,229.523809523811,-57.1428571428587,1187.1428571428605,flat
860,229.523809523811,-57.14285714286052,1187.1428571428587,flat
870,229.523809523811,-57.14285714286052,1187.142857142855,flat
880,229.52380952380918,-57.1428571428587,1187.142857142855,flat
890,229.52380952380736,-57.1428571428587,1187.1428571428569,flat
900,229.523809523811,-57.1428571428587,1187.1428571428587,flat
910,229.52380952380918,-57.14285714285688,1187.1428571428587,flat
920,229.52380952380918,-57.1428571428587,1187.1428571428569,flat
930,229.52380952380918,-57.1428571428587,1187.142857142855,flat
