risk_averse,breach_null,pop_growth,mem,fixed_effect,base_move,RSI
0.9697265625,0.3693359375,0.012548828125000001,12.0,3.042421875,0.0162890625,0.0838277705110374
0.9697265625,0.3693359375,0.038427734375,10.0,3.042421875,0.0162890625,-0.02277497317676674
0.9697265625,0.3693359375,0.038427734375,12.0,3.066796875,0.0162890625,-0.016039252808147986
0.9697265625,0.3693359375,0.038427734375,12.0,3.042421875,0.0301953125,-0.016039252808147986
0.9697265625,0.3298828125,0.012548828125000001,10.0,3.066796875,0.0301953125,0.05331252084458755
0.2958984375,0.3693359375,0.012548828125000001,10.0,3.066796875,0.0301953125,0.20611615512833725
0.2958984375,0.3298828125,0.038427734375,10.0,3.066796875,0.0301953125,0.028955732201432886
0.2958984375,0.3298828125,0.012548828125000001,12.0,3.066796875,0.0301953125,0.20594423021919017
0.2958984375,0.3298828125,0.012548828125000001,10.0,3.042421875,0.0301953125,0.1907091071280619
0.2958984375,0.3298828125,0.012548828125000001,10.0,3.066796875,0.0162890625,0.1907091071280619
0.2958984375,0.3298828125,0.012548828125000001,10.0,3.066796875,0.0301953125,0.1907091071280619
0.4697265625,0.4693359375,0.013427734375,6.0,3.002421875,0.036289062500000004,0.16347098374358357
0.7958984375,0.4693359375,0.013427734375,6.0,3.002421875,0.036289062500000004,0.08773032581145494
0.4697265625,0.4298828125,0.013427734375,6.0,3.002421875,0.036289062500000004,0.15289151199367496
0.4697265625,0.4693359375,0.037548828125,6.0,3.002421875,0.036289062500000004,0.057629803962646046
0.4697265625,0.4693359375,0.013427734375,4.0,3.002421875,0.036289062500000004,0.14108345567232974
0.4697265625,0.4693359375,0.013427734375,6.0,3.026796875,0.036289062500000004,0.16347098374358357
0.4697265625,0.4693359375,0.013427734375,6.0,3.002421875,0.0101953125,0.16347098374358357
0.4697265625,0.4298828125,0.037548828125,4.0,3.026796875,0.0101953125,0.031089657282393136
0.7958984375,0.4693359375,0.037548828125,4.0,3.026796875,0.0101953125,0.005853263897957118
0.7958984375,0.4298828125,0.013427734375,4.0,3.026796875,0.0101953125,0.05987282318286934
0.7958984375,0.4298828125,0.037548828125,6.0,3.026796875,0.0101953125,0.0031459976400217077
0.7958984375,0.4298828125,0.037548828125,4.0,3.002421875,0.0101953125,-0.006549099918411492
0.7958984375,0.4298828125,0.037548828125,4.0,3.026796875,0.036289062500000004,-0.006549099918411492
0.7958984375,0.4298828125,0.037548828125,4.0,3.026796875,0.0101953125,-0.006549099918411492
0.3447265625,0.3943359375,0.0071777343750000005,4.0,3.012421875,0.0412890625,0.14881480128327038
0.4208984375,0.3943359375,0.0071777343750000005,4.0,3.012421875,0.0412890625,0.14478925082899644
0.3447265625,0.3048828125,0.0071777343750000005,4.0,3.012421875,0.0412890625,0.11484977969494499
0.3447265625,0.3943359375,0.018798828125,4.0,3.012421875,0.0412890625,0.11189132800860396
0.3447265625,0.3943359375,0.0071777343750000005,9.0,3.012421875,0.0412890625,0.21868763523147203
0.3447265625,0.3943359375,0.0071777343750000005,4.0,3.076796875,0.0412890625,0.14881480128327038
0.3447265625,0.3943359375,0.0071777343750000005,4.0,3.012421875,0.0151953125,0.14881480128327038
0.3447265625,0.3048828125,0.018798828125,9.0,3.076796875,0.0151953125,0.13543879578548157
0.4208984375,0.3943359375,0.018798828125,9.0,3.076796875,0.0151953125,0.16066083928553135
0.4208984375,0.3048828125,0.0071777343750000005,9.0,3.076796875,0.0151953125,0.16522189941414284
0.4208984375,0.3048828125,0.018798828125,4.0,3.076796875,0.0151953125,0.06761677698122105
0.4208984375,0.3048828125,0.018798828125,9.0,3.012421875,0.0151953125,0.12127455361917049
0.4208984375,0.3048828125,0.018798828125,9.0,3.076796875,0.0412890625,0.12127455361917049
0.4208984375,0.3048828125,0.018798828125,9.0,3.076796875,0.0151953125,0.12127455361917049
0.8447265625,0.4943359375,0.032177734375,10.0,3.052421875,0.0212890625,0.05722839473480621
0.9208984375,0.4943359375,0.032177734375,10.0,3.052421875,0.0212890625,0.050600815612502056
0.8447265625,0.4048828125,0.032177734375,10.0,3.052421875,0.0212890625,0.03191637894753221
0.8447265625,0.4943359375,0.043798828125,10.0,3.052421875,0.0212890625,-0.012372015223151038
0.8447265625,0.4943359375,0.032177734375,3.0,3.052421875,0.0212890625,0.02243277310203138
0.8447265625,0.4943359375,0.032177734375,10.0,3.036796875,0.0212890625,0.05722839473480621
0.8447265625,0.4943359375,0.032177734375,10.0,3.052421875,0.0351953125,0.05722839473480621
0.8447265625,0.4048828125,0.043798828125,3.0,3.036796875,0.0351953125,-0.05800305431170119
0.9208984375,0.4943359375,0.043798828125,3.0,3.036796875,0.0351953125,-0.034027108200975896
0.9208984375,0.4048828125,0.032177734375,3.0,3.036796875,0.0351953125,-0.01328079106776652
0.9208984375,0.4048828125,0.043798828125,10.0,3.036796875,0.0351953125,-0.04438285154967727
0.9208984375,0.4048828125,0.043798828125,3.0,3.052421875,0.0351953125,-0.0626788400643557
0.9208984375,0.4048828125,0.043798828125,3.0,3.036796875,0.0212890625,-0.0626788400643557
0.9208984375,0.4048828125,0.043798828125,3.0,3.036796875,0.0351953125,-0.0626788400643557
0.5947265625,0.3443359375,0.019677734375000002,1.0,3.072421875,0.0112890625,-0.03267827213887505
0.1708984375,0.3443359375,0.019677734375000002,1.0,3.072421875,0.0112890625,-0.03267827213887505
0.5947265625,0.4548828125,0.019677734375000002,1.0,3.072421875,0.0112890625,0.008561622516100499
0.5947265625,0.3443359375,0.031298828125000004,1.0,3.072421875,0.0112890625,-0.06577729252142431
0.5947265625,0.3443359375,0.019677734375000002,6.0,3.072421875,0.0112890625,0.0692629868735053
0.5947265625,0.3443359375,0.019677734375000002,1.0,3.016796875,0.0112890625,-0.03267827213887505
0.5947265625,0.3443359375,0.019677734375000002,1.0,3.072421875,0.0451953125,-0.03267827213887505
0.5947265625,0.4548828125,0.031298828125000004,6.0,3.016796875,0.0451953125,0.06982893822700117
0.1708984375,0.3443359375,0.031298828125000004,6.0,3.016796875,0.0451953125,0.07270133989805797
0.1708984375,0.4548828125,0.019677734375000002,6.0,3.016796875,0.0451953125,0.16049329404648283
0.1708984375,0.4548828125,0.031298828125000004,1.0,3.016796875,0.0451953125,-0.023909220076534152
0.1708984375,0.4548828125,0.031298828125000004,6.0,3.072421875,0.0451953125,0.1088109258188677
0.1708984375,0.4548828125,0.031298828125000004,6.0,3.016796875,0.0112890625,0.1088109258188677
0.1708984375,0.4548828125,0.031298828125000004,6.0,3.016796875,0.0451953125,0.1088109258188677
0.0947265625,0.4443359375,0.044677734375,7.0,3.032421875,0.0312890625,-0.027996227371207525
0.6708984375,0.4443359375,0.044677734375,7.0,3.032421875,0.0312890625,-0.033801113187399076
0.0947265625,0.3548828125,0.044677734375,7.0,3.032421875,0.0312890625,-0.06189348010493284
0.0947265625,0.4443359375,0.006298828125,7.0,3.032421875,0.0312890625,0.21391941074141083
0.0947265625,0.4443359375,0.044677734375,12.0,3.032421875,0.0312890625,-0.026595417874227544
0.0947265625,0.4443359375,0.044677734375,7.0,3.056796875,0.0312890625,-0.027996227371207525
0.0947265625,0.4443359375,0.044677734375,7.0,3.032421875,0.0251953125,-0.027996227371207525
0.0947265625,0.3548828125,0.006298828125,12.0,3.056796875,0.0251953125,0.24745314712107638
0.6708984375,0.4443359375,0.006298828125,12.0,3.056796875,0.0251953125,0.16923480858488532
0.6708984375,0.3548828125,0.044677734375,12.0,3.056796875,0.0251953125,-0.06224726627189288
0.6708984375,0.3548828125,0.006298828125,7.0,3.056796875,0.0251953125,0.10068634413075729
0.6708984375,0.3548828125,0.006298828125,12.0,3.032421875,0.0251953125,0.14222257308725594
0.6708984375,0.3548828125,0.006298828125,12.0,3.056796875,0.0312890625,0.14222257308725594
0.6708984375,0.3548828125,0.006298828125,12.0,3.056796875,0.0251953125,0.14222257308725594
0.0634765625,0.3380859375,0.0024902343750000003,6.0,3.049921875,0.0200390625,0.19161489534789972
0.9521484375,0.3380859375,0.0024902343750000003,6.0,3.049921875,0.0200390625,0.035490116654700976
0.0634765625,0.4611328125,0.0024902343750000003,6.0,3.049921875,0.0200390625,0.21790416341100463
0.0634765625,0.3380859375,0.0016113281250000001,6.0,3.049921875,0.0200390625,0.19710678699210224
0.0634765625,0.3380859375,0.0024902343750000003,5.0,3.049921875,0.0200390625,0.1745236496119166
0.0634765625,0.3380859375,0.0024902343750000003,6.0,3.059296875,0.0200390625,0.19161489534789972
0.0634765625,0.3380859375,0.0024902343750000003,6.0,3.049921875,0.0189453125,0.19161489534789972
0.0634765625,0.4611328125,0.0016113281250000001,5.0,3.059296875,0.0189453125,0.2033129697985237
0.9521484375,0.3380859375,0.0016113281250000001,5.0,3.059296875,0.0189453125,0.022792237560585408
0.9521484375,0.4611328125,0.0024902343750000003,5.0,3.059296875,0.0189453125,0.0676022741248323
0.9521484375,0.4611328125,0.0016113281250000001,6.0,3.059296875,0.0189453125,0.08148893863800598
0.9521484375,0.4611328125,0.0016113281250000001,5.0,3.049921875,0.0189453125,0.06803989415810799
0.9521484375,0.4611328125,0.0016113281250000001,5.0,3.059296875,0.0200390625,0.06803989415810799
0.9521484375,0.4611328125,0.0016113281250000001,5.0,3.059296875,0.0189453125,0.06803989415810799
0.5634765625,0.4380859375,0.027490234375000002,12.0,3.009921875,0.0400390625,0.12006391944260673
0.4521484375,0.4380859375,0.027490234375000002,12.0,3.009921875,0.0400390625,0.14808166586361587
0.5634765625,0.3611328125,0.027490234375000002,12.0,3.009921875,0.0400390625,0.09324785293641268
0.5634765625,0.4380859375,0.026611328125,12.0,3.009921875,0.0400390625,0.12210220208491114
0.5634765625,0.4380859375,0.027490234375000002,11.0,3.009921875,0.0400390625,0.11617992978448236
0.5634765625,0.4380859375,0.027490234375000002,12.0,3.019296875,0.0400390625,0.12006391944260673
0.5634765625,0.4380859375,0.027490234375000002,12.0,3.009921875,0.0389453125,0.12006391944260673
0.5634765625,0.3611328125,0.026611328125,11.0,3.019296875,0.0389453125,0.09153962421771689
0.4521484375,0.4380859375,0.026611328125,11.0,3.019296875,0.0389453125,0.14574313473472958
0.4521484375,0.3611328125,0.027490234375000002,11.0,3.019296875,0.0389453125,0.1159219966116241
0.4521484375,0.3611328125,0.026611328125,12.0,3.019296875,0.0389453125,0.12549247808857647
0.4521484375,0.3611328125,0.026611328125,11.0,3.009921875,0.0389453125,0.11950151025125405
0.4521484375,0.3611328125,0.026611328125,11.0,3.019296875,0.0400390625,0.11950151025125405
0.4521484375,0.3611328125,0.026611328125,11.0,3.019296875,0.0389453125,0.11950151025125405
0.8134765625,0.3880859375,0.014990234375000001,3.0,3.029921875,0.030039062499999998,0.03347878072319849
0.7021484375,0.3880859375,0.014990234375000001,3.0,3.029921875,0.030039062499999998,0.05590292328754258
0.8134765625,0.31113281249999997,0.014990234375000001,3.0,3.029921875,0.030039062499999998,-0.003031242946264763
0.8134765625,0.3880859375,0.039111328125000004,3.0,3.029921875,0.030039062499999998,-0.03512884261652133
0.8134765625,0.3880859375,0.014990234375000001,8.0,3.029921875,0.030039062499999998,0.07219016587473588
0.8134765625,0.3880859375,0.014990234375000001,3.0,3.039296875,0.030039062499999998,0.03347878072319849
0.8134765625,0.3880859375,0.014990234375000001,3.0,3.029921875,0.048945312500000004,0.03347878072319849
0.8134765625,0.31113281249999997,0.039111328125000004,8.0,3.039296875,0.048945312500000004,-0.050304880386456835
0.7021484375,0.3880859375,0.039111328125000004,8.0,3.039296875,0.048945312500000004,-0.0014968953671016083
0.7021484375,0.31113281249999997,0.014990234375000001,8.0,3.039296875,0.048945312500000004,0.05793214171712225
0.7021484375,0.31113281249999997,0.039111328125000004,3.0,3.039296875,0.048945312500000004,-0.06101782511745344
0.7021484375,0.31113281249999997,0.039111328125000004,8.0,3.029921875,0.048945312500000004,-0.03772893755436275
0.7021484375,0.31113281249999997,0.039111328125000004,8.0,3.039296875,0.030039062499999998,-0.03772893755436275
0.7021484375,0.31113281249999997,0.039111328125000004,8.0,3.039296875,0.048945312500000004,-0.03772893755436275
0.3134765625,0.4880859375,0.039990234375,9.0,3.069921875,0.0100390625,0.0629018463037722
0.2021484375,0.4880859375,0.039990234375,9.0,3.069921875,0.0100390625,0.06011260190388723
0.3134765625,0.4111328125,0.039990234375,9.0,3.069921875,0.0100390625,0.041095271480505076
0.3134765625,0.4880859375,0.014111328125000001,9.0,3.069921875,0.0100390625,0.2169495138538158
0.3134765625,0.4880859375,0.039990234375,2.0,3.069921875,0.0100390625,0.009174696205322064
0.3134765625,0.4880859375,0.039990234375,9.0,3.079296875,0.0100390625,0.0629018463037722
0.3134765625,0.4880859375,0.039990234375,9.0,3.069921875,0.0289453125,0.0629018463037722
0.3134765625,0.4111328125,0.014111328125000001,2.0,3.079296875,0.0289453125,0.09774351323805396
0.2021484375,0.4880859375,0.014111328125000001,2.0,3.079296875,0.0289453125,0.1164631982028413
0.2021484375,0.4111328125,0.039990234375,2.0,3.079296875,0.0289453125,-0.010594093657473897
0.2021484375,0.4111328125,0.014111328125000001,9.0,3.079296875,0.0289453125,0.20378097121405012
0.2021484375,0.4111328125,0.014111328125000001,2.0,3.069921875,0.0289453125,0.10062863157809
0.2021484375,0.4111328125,0.014111328125000001,2.0,3.079296875,0.0100390625,0.10062863157809
0.2021484375,0.4111328125,0.014111328125000001,2.0,3.079296875,0.0289453125,0.10062863157809
0.4384765625,0.3630859375,0.033740234375000004,7.0,3.079921875,0.0250390625,0.059045247215056225
0.5771484375,0.3630859375,0.033740234375000004,7.0,3.079921875,0.0250390625,0.034568962885766295
0.4384765625,0.3361328125,0.033740234375000004,7.0,3.079921875,0.0250390625,0.04649845558715405
0.4384765625,0.3630859375,0.045361328125,7.0,3.079921875,0.0250390625,-0.06869362697949549
0.4384765625,0.3630859375,0.033740234375000004,10.0,3.079921875,0.0250390625,0.07731595892541557
0.4384765625,0.3630859375,0.033740234375000004,7.0,3.029296875,0.0250390625,0.059045247215056225
0.4384765625,0.3630859375,0.033740234375000004,7.0,3.079921875,0.023945312500000003,0.059045247215056225
0.4384765625,0.3361328125,0.045361328125,10.0,3.029296875,0.023945312500000003,-0.07917040478496422
0.5771484375,0.3630859375,0.045361328125,10.0,3.029296875,0.023945312500000003,-0.06812932589790628
0.5771484375,0.3361328125,0.033740234375000004,10.0,3.029296875,0.023945312500000003,0.03809999268972604
0.5771484375,0.3361328125,0.045361328125,7.0,3.029296875,0.023945312500000003,-0.08391236661970927
0.5771484375,0.3361328125,0.045361328125,10.0,3.079921875,0.023945312500000003,-0.08105433174817386
0.5771484375,0.3361328125,0.045361328125,10.0,3.029296875,0.0250390625,-0.08105433174817386
0.5771484375,0.3361328125,0.045361328125,10.0,3.029296875,0.023945312500000003,-0.08105433174817386
0.9384765625,0.4630859375,0.008740234375000001,1.0,3.039921875,0.045039062500000004,0.025358848215865915
0.0771484375,0.4630859375,0.008740234375000001,1.0,3.039921875,0.045039062500000004,0.03713563216413416
0.9384765625,0.4361328125,0.008740234375000001,1.0,3.039921875,0.045039062500000004,0.01728748995255828
0.9384765625,0.4630859375,0.020361328125,1.0,3.039921875,0.045039062500000004,-0.00025507699157769487
0.9384765625,0.4630859375,0.008740234375000001,4.0,3.039921875,0.045039062500000004,0.05353126311264201
0.9384765625,0.4630859375,0.008740234375000001,1.0,3.069296875,0.045039062500000004,0.025358848215865915
0.9384765625,0.4630859375,0.008740234375000001,1.0,3.039921875,0.0439453125,0.025358848215865915
0.9384765625,0.4361328125,0.020361328125,4.0,3.069296875,0.0439453125,0.022987124173204254
0.0771484375,0.4630859375,0.020361328125,4.0,3.069296875,0.0439453125,0.1358140541035031
0.0771484375,0.4361328125,0.008740234375000001,4.0,3.069296875,0.0439453125,0.16966439280681575
0.0771484375,0.4361328125,0.020361328125,1.0,3.069296875,0.0439453125,0.0011326387181491435
0.0771484375,0.4361328125,0.020361328125,4.0,3.039921875,0.0439453125,0.12967043744258913
0.0771484375,0.4361328125,0.020361328125,4.0,3.069296875,0.045039062500000004,0.12967043744258913
0.0771484375,0.4361328125,0.020361328125,4.0,3.069296875,0.0439453125,0.12967043744258913
0.6884765625,0.31308593749999997,0.046240234375,10.0,3.019921875,0.0350390625,-0.11357205062794441
0.8271484375,0.31308593749999997,0.046240234375,10.0,3.019921875,0.0350390625,-0.11634394413245662
0.6884765625,0.4861328125,0.046240234375,10.0,3.019921875,0.0350390625,-0.04538386006616209
0.6884765625,0.31308593749999997,0.007861328125,10.0,3.019921875,0.0350390625,0.09774913665323903
0.6884765625,0.31308593749999997,0.046240234375,1.0,3.019921875,0.0350390625,-0.15092531330060668
0.6884765625,0.31308593749999997,0.046240234375,10.0,3.049296875,0.0350390625,-0.11357205062794441
0.6884765625,0.31308593749999997,0.046240234375,10.0,3.019921875,0.0339453125,-0.11357205062794441
0.6884765625,0.4861328125,0.007861328125,1.0,3.049296875,0.0339453125,0.04356267949288549
0.8271484375,0.31308593749999997,0.007861328125,1.0,3.049296875,0.0339453125,-0.024291813330056363
0.8271484375,0.4861328125,0.046240234375,1.0,3.049296875,0.0339453125,-0.08215083978449737
0.8271484375,0.4861328125,0.007861328125,10.0,3.049296875,0.0339453125,0.13203774818357686
0.8271484375,0.4861328125,0.007861328125,1.0,3.019921875,0.0339453125,0.04049976962480513
0.8271484375,0.4861328125,0.007861328125,1.0,3.049296875,0.0350390625,0.04049976962480513
0.8271484375,0.4861328125,0.007861328125,1.0,3.049296875,0.0339453125,0.04049976962480513
0.1884765625,0.4130859375,0.021240234375,4.0,3.059921875,0.0150390625,0.11686293643638278
0.3271484375,0.4130859375,0.021240234375,4.0,3.059921875,0.0150390625,0.1105930009905976
0.1884765625,0.3861328125,0.021240234375,4.0,3.059921875,0.0150390625,0.10772286229005087
0.1884765625,0.4130859375,0.032861328125,4.0,3.059921875,0.0150390625,0.06511872615144598
0.1884765625,0.4130859375,0.021240234375,7.0,3.059921875,0.0150390625,0.1551168429233363
0.1884765625,0.4130859375,0.021240234375,4.0,3.009296875,0.0150390625,0.11686293643638278
0.1884765625,0.4130859375,0.021240234375,4.0,3.059921875,0.013945312500000001,0.11686293643638278
0.1884765625,0.3861328125,0.032861328125,7.0,3.009296875,0.013945312500000001,0.08788081223090738
0.3271484375,0.4130859375,0.032861328125,7.0,3.009296875,0.013945312500000001,0.09420971857023128
0.3271484375,0.3861328125,0.021240234375,7.0,3.009296875,0.013945312500000001,0.14291678348970902
0.3271484375,0.3861328125,0.032861328125,4.0,3.009296875,0.013945312500000001,0.05200661635760425
0.3271484375,0.3861328125,0.032861328125,7.0,3.059921875,0.013945312500000001,0.084686693884442
0.3271484375,0.3861328125,0.032861328125,7.0,3.009296875,0.0150390625,0.084686693884442
0.3271484375,0.3861328125,0.032861328125,7.0,3.009296875,0.013945312500000001,0.084686693884442
0.1259765625,0.3755859375,0.049365234375000004,1.0,3.004921875,0.0125390625,-0.14948558573207105
0.5146484375,0.3755859375,0.049365234375000004,1.0,3.004921875,0.0125390625,-0.14948558573207105
0.1259765625,0.3486328125,0.049365234375000004,1.0,3.004921875,0.0125390625,-0.16175716769397952
0.1259765625,0.3755859375,0.048486328125000006,1.0,3.004921875,0.0125390625,-0.138787797823982
0.1259765625,0.3755859375,0.049365234375000004,3.0,3.004921875,0.0125390625,-0.1494855857320711
0.1259765625,0.3755859375,0.049365234375000004,1.0,3.004296875,0.0125390625,-0.14948558573207105
0.1259765625,0.3755859375,0.049365234375000004,1.0,3.004921875,0.0164453125,-0.14948558573207105
0.1259765625,0.3486328125,0.048486328125000006,3.0,3.004296875,0.0164453125,-0.14201793459276293
0.5146484375,0.3755859375,0.048486328125000006,3.0,3.004296875,0.0164453125,-0.12910793232325996
0.5146484375,0.3486328125,0.049365234375000004,3.0,3.004296875,0.0164453125,-0.16175716769397955
0.5146484375,0.3486328125,0.048486328125000006,1.0,3.004296875,0.0164453125,-0.15101428945508125
0.5146484375,0.3486328125,0.048486328125000006,3.0,3.004921875,0.0164453125,-0.1414025301135396
0.5146484375,0.3486328125,0.048486328125000006,3.0,3.004296875,0.0125390625,-0.1414025301135396
0.5146484375,0.3486328125,0.048486328125000006,3.0,3.004296875,0.0164453125,-0.1414025301135396
0.6259765625,0.4755859375,0.024365234375000003,7.0,3.044921875,0.0325390625,0.1006891886442566
0.0146484375,0.4755859375,0.024365234375000003,7.0,3.044921875,0.0325390625,0.16077636390853867
0.6259765625,0.4486328125,0.024365234375000003,7.0,3.044921875,0.0325390625,0.09341591521682441
0.6259765625,0.4755859375,0.023486328125,7.0,3.044921875,0.0325390625,0.10344503542361844
0.6259765625,0.4755859375,0.024365234375000003,9.0,3.044921875,0.0325390625,0.1116418212056777
0.6259765625,0.4755859375,0.024365234375000003,7.0,3.044296875,0.0325390625,0.1006891886442566
0.6259765625,0.4755859375,0.024365234375000003,7.0,3.044921875,0.0364453125,0.1006891886442566
0.6259765625,0.4486328125,0.023486328125,9.0,3.044296875,0.0364453125,0.10870751000261948
0.0146484375,0.4755859375,0.023486328125,9.0,3.044296875,0.0364453125,0.1811931018363079
0.0146484375,0.4486328125,0.024365234375000003,9.0,3.044296875,0.0364453125,0.17253868087965077
0.0146484375,0.4486328125,0.023486328125,7.0,3.044296875,0.0364453125,0.16068638865950347
0.0146484375,0.4486328125,0.023486328125,9.0,3.044921875,0.0364453125,0.17775723241111627
0.0146484375,0.4486328125,0.023486328125,9.0,3.044296875,0.0325390625,0.17775723241111627
0.0146484375,0.4486328125,0.023486328125,9.0,3.044296875,0.0364453125,0.17775723241111627
0.8759765625,0.3255859375,0.036865234375,4.0,3.064921875,0.0425390625,-0.056225575379184725
0.7646484375,0.3255859375,0.036865234375,4.0,3.064921875,0.0425390625,-0.04394829294641838
0.8759765625,0.4986328125,0.036865234375,4.0,3.064921875,0.0425390625,0.00850209466085392
0.8759765625,0.3255859375,0.010986328125,4.0,3.064921875,0.0425390625,0.005803493183596976
0.8759765625,0.3255859375,0.036865234375,12.0,3.064921875,0.0425390625,-0.020935775868827593
0.8759765625,0.3255859375,0.036865234375,4.0,3.064296875,0.0425390625,-0.056225575379184725
0.8759765625,0.3255859375,0.036865234375,4.0,3.064921875,0.0464453125,-0.056225575379184725
0.8759765625,0.4986328125,0.010986328125,12.0,3.064296875,0.0464453125,0.13048737844930208
0.7646484375,0.3255859375,0.010986328125,12.0,3.064296875,0.0464453125,0.09381823649862384
0.7646484375,0.4986328125,0.036865234375,12.0,3.064296875,0.0464453125,0.05149046230159688
0.7646484375,0.4986328125,0.010986328125,4.0,3.064296875,0.0464453125,0.08971557669741353
0.7646484375,0.4986328125,0.010986328125,12.0,3.064921875,0.0464453125,0.1480249983373822
0.7646484375,0.4986328125,0.010986328125,12.0,3.064296875,0.0425390625,0.1480249983373822
0.7646484375,0.4986328125,0.010986328125,12.0,3.064296875,0.0464453125,0.1480249983373822
0.3759765625,0.42558593749999996,0.011865234375,10.0,3.024921875,0.0225390625,0.21311408523191813
0.2646484375,0.42558593749999996,0.011865234375,10.0,3.024921875,0.0225390625,0.2224336782044959
0.3759765625,0.3986328125,0.011865234375,10.0,3.024921875,0.0225390625,0.20618803531236027
0.3759765625,0.42558593749999996,0.035986328125,10.0,3.024921875,0.0225390625,0.0880432802295257
0.3759765625,0.42558593749999996,0.011865234375,6.0,3.024921875,0.0225390625,0.17444391664971043
0.3759765625,0.42558593749999996,0.011865234375,10.0,3.024296875,0.0225390625,0.21311408523191813
0.3759765625,0.42558593749999996,0.011865234375,10.0,3.024921875,0.0264453125,0.21311408523191813
0.3759765625,0.3986328125,0.035986328125,6.0,3.024296875,0.0264453125,0.05519882157034031
0.2646484375,0.42558593749999996,0.035986328125,6.0,3.024296875,0.0264453125,0.06752549589946101
0.2646484375,0.3986328125,0.011865234375,6.0,3.024296875,0.0264453125,0.17299985284454217
0.2646484375,0.3986328125,0.035986328125,10.0,3.024296875,0.0264453125,0.08269652893362682
0.2646484375,0.3986328125,0.035986328125,6.0,3.024921875,0.0264453125,0.05821342408526821
0.2646484375,0.3986328125,0.035986328125,6.0,3.024296875,0.0225390625,0.05821342408526821
0.2646484375,0.3986328125,0.035986328125,6.0,3.024296875,0.0264453125,0.05821342408526821
0.2509765625,0.3005859375,0.018115234375,11.0,3.034921875,0.0175390625,0.16035123539278756
0.8896484375,0.3005859375,0.018115234375,11.0,3.034921875,0.0175390625,0.03528822267819861
0.2509765625,0.4736328125,0.018115234375,11.0,3.034921875,0.0175390625,0.21295217895981214
0.2509765625,0.3005859375,0.0047363281250000005,11.0,3.034921875,0.0175390625,0.21790682084091037
0.2509765625,0.3005859375,0.018115234375,8.0,3.034921875,0.0175390625,0.13343180679740319
