seed,RSI
1252,0.2634956184156971
1253,0.5884483135104427
1254,0.10050436073202515
1255,-0.09123295843889738
1256,0.39333990209394987
1257,0.2866476277535685
1258,0.16423394718812298
1259,0.18891604771081422
1260,0.28850522812866275
1261,0.29404304210687376
1262,0.1815024534666267
1263,0.29917881526344453
1264,0.170884507227855
1265,0.09946243259911773
1266,0.41342085049670857
1267,0.44171542660111085
1268,0.22800044900479682
1269,0.3241476038297681
1270,0.4656231626111929
1271,0.20857633919743987
1272,0.15302293271131007
1273,0.2752664131175596
1274,0.2946534090232277
1275,0.2417664662252248
1276,0.3037843443305948
1277,0.09319074142313997
1278,0.29166869738710133
1279,0.11757643779831532
1280,0.2532917754908961
1281,0.36032814668964264
1282,0.369269554348199
1283,0.3345049387801756
1284,0.35184823187384046
1285,0.29359316611914915
1286,0.2700714918642446
1287,0.3440094573183418
1288,0.14213954487079358
1289,0.4158817559129735
1290,-0.057367690280036784
1291,0.5046306049453533
1292,0.24379764002080836
1293,0.2253750210330969
1294,0.31973489385501114
1295,0.22451561951993207
1296,0.03289154130113022
1297,0.16885548052502988
1298,0.24406642923815064
1299,0.3248209096641674
1300,0.2541454377869255
1301,0.21509307758809065
1302,0.32298534847355587
1303,0.12291009775872692
1304,0.20729833011576382
1305,-0.007499017104127017
1306,0.13411215737228818
1307,0.4433954116229893
1308,0.0950048220739523
1309,0.31112877689493207
1310,0.07230831666384138
1311,0.24879869845156719
1312,0.18761680419869226
1313,0.5147345376159027
1314,-0.01559758034029221
1315,-0.011760648463625012
1316,0.056663866682746276
1317,0.09114340341051652
1318,0.2836559955646788
1319,0.3249963956269248
1320,0.1874291164314083
1321,0.31852319444765365
1322,0.20332318886975276
1323,0.24554694437475022
1324,0.03758376837903876
1325,0.1653962597122292
1326,0.32913279867204714
1327,0.1212296556890867
1328,0.3721796227721183
1329,0.1743001210583834
1330,0.06166145810795839
1331,0.18733396868555086
1332,0.4804080199745254
1333,0.22696847206702975
1334,0.4468952763506092
1335,0.06240083899329447
1336,0.31270125708100743
1337,0.520249375782057
1338,0.377641116808358
1339,0.1787993923310365
1340,0.21266663632232627
1341,0.4248063544659388
1342,0.10292185365310728
1343,0.22318040519130217
1344,0.27541226358489224
1345,0.20853940533310697
1346,0.12870810278379743
1347,0.09687013177933976
1348,0.04215500796095739
1349,0.4108994623522727
1350,0.2267063219774251
1351,0.05203902926261111
1352,0.16373537160815196
1353,0.19411186843997325
1354,0.11069273453343942
1355,0.24809385465983852
1356,0.3193561470515909
1357,0.3471131572298391
1358,0.2077239120350723
1359,0.23061443941409643
1360,0.3622352828601579
1361,0.23663089419697278
1362,-0.012340151874752703
1363,0.19340248247917402
1364,0.33531980418740365
1365,0.24534319594545081
1366,0.2032702441932494
1367,0.10148733152404477
1368,0.41700887122934754
1369,0.31775004714437166
1370,0.12098346560887056
1371,0.12430601076218542
1372,0.2464060989341141
1373,-0.018978319720982514
1374,0.15256848139293339
1375,-0.042027678909918514
1376,0.10627074373313346
1377,0.1882908831197295
1378,0.1094075463121895
1379,0.357613007183076
1380,0.3451369216558769
1381,0.1968876119654633
1382,0.27385207080558804
1383,0.23656370174830907
1384,0.3101114394883543
1385,0.2453625628275835
1386,0.30730080000821103
1387,0.20417468792257776
1388,0.18550297583862446
1389,0.3268539185249334
1390,0.3652988990584611
1391,0.21952869653906606
1392,0.15562544385737498
1393,0.06547294843420795
1394,0.32352239689101003
1395,0.14967201463992882
1396,0.35203780870645507
1397,0.20506621889114424
1398,0.14446594781647007
1399,0.38725112492084574
1400,0.1631713681606575
1401,0.36911644405410876
1402,0.14717681127538454
1403,0.44380597596864013
1404,0.2715235560999757
1405,0.1899974089402223
1406,0.29073246736198927
1407,0.17748983817908864
1408,0.2137441457890827
1409,0.13282657487271193
1410,-0.011582776501683828
1411,0.40374866936391895
1412,0.24507581713074816
1413,0.1780803249958405
1414,0.16303605991884912
1415,0.3322577104123649
1416,0.19965934186791437
1417,0.23284945846064295
1418,0.24022681441918056
1419,0.32760086230813745
1420,0.08454769835475598
1421,0.21310616255886614
1422,0.20717826617703702
1423,0.13831481814673027
1424,0.005946455431532318
1425,0.14726502669055094
1426,0.39069502547655605
1427,0.19853427912551647
1428,0.23058538698326514
1429,0.5264017572692392
1430,0.21291840723586714
1431,0.15430202275065646
1432,0.4664196917771942
1433,0.46926388066653324
1434,0.356450826386075
1435,0.154756861230143
1436,0.18116316145912198
1437,0.2753657931416364
1438,0.21215749171787512
1439,0.11187492671017664
1440,0.26022929181769705
1441,0.43360495768599766
1442,0.431446931018605
1443,0.1510901896876531
1444,0.1681389697985957
1445,0.18632921887399384
1446,0.47211913770733405
1447,0.35203288330292537
1448,0.2515315921118822
1449,0.42639345767589926
1450,0.1755359919485965
1451,0.25644571395487525
1452,0.2061715421460369
1453,0.31557010379357286
1454,0.21001848672046922
1455,0.10265597406373042
1456,0.16599720935003764
1457,0.37212708483225876
1458,0.14215144688065284
1459,0.11350094115305512
1460,0.276194254638848
1461,0.06286693688203206
1462,0.1428913385437514
1463,0.20543446649726121
1464,0.23318874988664323
1465,0.4119002854177062
1466,0.09640335052028781
1467,0.2998537355171805
1468,0.19739003164182906
1469,0.27218187285835427
1470,0.30472663342484413
1471,0.3329445337465189
1472,0.38175649450389465
1473,0.05492145806339501
1474,0.3689253185750264
1475,0.22893921634571265
1476,0.501140200032446
1477,0.1630127806284745
1478,0.23249581846136042
1479,0.191714571425269
1480,0.05521136307823481
1481,0.13909123467111523
1482,-0.09534913260219406
1483,0.14296920837215568
1484,0.2283388191930675
1485,0.1747088451734476
1486,0.2627965859937413
1487,0.14980182298454373
1488,0.13642501281427674
1489,0.2668502055150272
1490,0.2817136940138116
1491,0.0719241997093303
1492,0.29286897821135804
1493,0.5981636125127053
1494,0.21464115844018036
1495,0.22171311070896435
1496,0.32312376434325085
1497,0.212748467200618
1498,0.029943433596655657
1499,0.157241883937562
1500,0.4733007999952615
1501,0.2974163529372238
1502,0.17550633851091602
1503,0.3578036660628589
1504,0.31689647079988476
1505,0.09972660441479106
1506,0.23632919208031
1507,0.47965981671330155
1508,0.22990382813263582
1509,0.46241114622574453
1510,0.22254402387641184
1511,0.2798986290416263
1512,0.13608585856871164
1513,0.11030567001102873
1514,0.3597288898841383
1515,0.25130299518309196
1516,0.2819994768471513
1517,0.1706954086662228
1518,0.46764624495159224
1519,0.19868281467229224
1520,0.2643805977814853
1521,0.021561845979619847
1522,0.3014680411462291
1523,0.14270442422309906
1524,0.06796185046528994
1525,0.5627477158058681
1526,0.34399629660911135
1527,0.14944776688537925
1528,0.14535872823698087
1529,0.2180233627710261
1530,-0.005351641300484548
1531,0.008173243664599705
1532,0.25828277269402405
1533,0.4725227639517879
1534,0.3586056764625851
1535,0.19908929138969148
1536,0.14465996504883621
1537,0.6161372125764117
1538,0.2704974066157966
1539,0.08933146796225379
1540,0.15280605996961244
1541,0.1450210895585909
1542,0.2348454034698901
1543,0.35114585504671714
1544,0.196641739793002
1545,0.16599278087868086
1546,0.07150041132785434
1547,0.2812284050123047
1548,0.1818697357094529
1549,0.05941995015937024
1550,0.03416422476535665
1551,0.2829406277417216
1552,0.06864285464169141
1553,0.28489797410539225
1554,0.17239191669831858
1555,0.24232434481608145
1556,0.09772053463156412
1557,-0.10267648352435303
1558,0.2035655669557468
1559,0.1327243498806887
1560,0.27852064679130417
1561,0.17456079119750043
1562,0.1582452268255377
1563,0.2957350586919411
1564,0.22373020764666376
1565,0.10004036304881192
1566,0.28067421495851663
1567,0.08424060348219929
1568,0.19639050257628424
1569,0.17498810658510308
1570,0.5588494038078148
1571,0.21455477024506997
1572,0.11464689867255098
1573,0.25537192134768244
1574,0.38760047214812526
1575,0.11330143044771729
1576,0.3585152609582092
1577,0.10157948671765125
1578,0.3546295101615782
1579,0.14856476944272104
1580,0.0585301300266514
1581,0.20973271740726768
1582,0.3483502681154927
1583,0.27814981715292153
1584,0.33163199780814295
1585,0.23367749986788802
1586,0.3423521497502614
1587,0.2891185043089846
1588,0.2590008949093653
1589,0.34446917344814026
1590,0.15012334412843872
1591,0.22247789424029205
1592,0.17970028368131474
1593,0.35367017622627794
1594,0.21714743135413134
1595,-0.0034029590733457072
1596,0.14001885266270878
1597,0.23605038237260803
1598,0.3075048540287466
1599,0.24721462541750644
1600,0.3819742476020867
1601,0.24990607201425025
1602,0.1240601046584332
1603,0.3229557482617756
1604,0.07041768987891892
1605,0.27734584422874603
1606,0.26291522532905737
1607,0.23772027168527954
1608,0.26113339168928545
1609,0.20899346073530645
1610,0.14093301311189865
1611,0.32668765561273166
1612,0.23321827554022398
1613,-0.023991669098563796
1614,0.2280986272238162
1615,-0.09408496336999009
1616,0.4641622475859718
1617,0.31644204392381253
1618,0.2522386595836948
1619,0.34662364893219433
1620,0.27518542138945135
1621,0.34245622203687237
1622,0.20507470090100402
1623,0.2490301847667037
1624,0.16141752891555364
1625,0.09265108442490248
1626,0.20154173064714376
1627,0.43369277140775353
1628,0.3954093994178426
1629,0.2311499752483551
1630,0.1595089550022983
1631,0.043610301704222205
1632,0.17439972069627338
1633,0.38873051028746625
1634,0.09731248380396346
1635,0.36611175698949805
1636,0.31513601756876874
1637,0.1453778101830199
1638,0.030002841406995082
1639,0.37265364069168644
1640,0.3939432245996768
1641,0.012087573215709213
1642,0.5677285963392185
1643,0.21427131124881318
1644,0.2351908003113986
1645,0.17668776967820327
1646,0.06151372291170371
1647,0.12950025480539215
1648,0.17691961251997795
1649,0.10170952988772737
1650,0.24196171381404083
1651,0.11634981223920922
1652,0.4077177359596786
1653,0.20824852156543128
1654,0.18022537192638902
1655,0.4258314794250459
1656,0.0339712478434485
1657,0.08657659155817855
1658,0.2553025824901104
1659,0.21784171944083708
1660,0.1037016485402521
1661,0.23371753606244228
1662,0.18427206791017062
1663,0.287542353334531
1664,0.37983442973609843
1665,0.1803719534583437
1666,0.3206006844735529
1667,0.36859145409577226
1668,0.1661110198813469
1669,0.1849139763847353
1670,0.20167976466645007
1671,0.07229656852390803
1672,0.11779465362562892
1673,0.32879090683727813
1674,0.1093906315451741
1675,0.32417110408999605
1676,0.06061591585307694
1677,0.30773704753694614
1678,0.23813308147342271
1679,0.21087502780813464
1680,0.37099690082954195
1681,0.09110603367509965
1682,0.319104319676358
1683,0.14389471237859555
1684,0.33524641326415516
1685,-0.09908975930157153
1686,0.42478536233850445
1687,0.33386179464765525
1688,0.20891195377437333
1689,0.15525065290594298
1690,0.4093784508704495
1691,0.2946704711610558
1692,0.17283792093561723
1693,0.4122385579941337
1694,0.08627841232102917
1695,-0.002655528229740119
1696,0.14886278940976935
1697,0.2449031261086649
1698,0.07215708568920798
1699,0.31397684968833445
1700,0.056054069518775514
1701,0.1884525667493517
1702,0.3876013334770817
1703,0.3709742503113105
1704,0.46439538447201845
1705,0.2670100193714342
1706,0.2360948433175445
1707,0.13371935468677906
1708,0.2325847585941318
1709,0.25430402204874725
1710,-0.0036808559154301096
1711,0.2982546417741411
1712,0.2335573135920678
1713,0.4283645932299019
1714,-0.07043838774154641
1715,0.22871534287879547
1716,0.3977034411879234
1717,0.23803402991035266
1718,0.17446632255181038
1719,0.1645446051858806
1720,0.4166991405013444
1721,0.04758317830037986
1722,0.1845572241802899
1723,0.22661260307691072
1724,0.2396460049631978
1725,0.20725193480184795
1726,0.0874637772579369
1727,0.16706186388439007
1728,0.27432109670292765
1729,0.25051186402121445
1730,0.2849936739574473
1731,0.32401983529311124
1732,0.13529019458577454
1733,0.01767038278359817
1734,0.15196009797259255
1735,0.45159588807641465
1736,0.13204163770444577
1737,-0.02763503442287026
1738,0.13404768337141754
1739,0.1610530302280752
1740,0.21671896198447702
1741,0.2961774952039499
1742,0.35527408487806944
1743,0.1416262202991052
1744,0.27949579834174904
1745,0.17074735199680935
1746,0.09201326854169582
1747,0.24031665423822648
1748,0.36241602536668344
1749,0.08124794954472792
1750,0.16515520687595656
1751,0.296265218798977
1752,0.12272987860335507
1753,0.3291919204760603
1754,0.2770439750659117
1755,0.32376819969894577
1756,0.5082555411347301
1757,0.2938391796877637
1758,0.317214096417098
1759,0.10193895463199772
1760,0.12613281644040505
1761,0.298394406658528
1762,0.21275485931726978
1763,0.2373194599102797
1764,0.26208422352899596
1765,0.1497118258853121
1766,0.2455495313990679
1767,0.2578006375284903
1768,0.35210187239589835
1769,0.10448775205910131
1770,0.1416189571306236
1771,0.11394788212757784
1772,0.1465793846501039
1773,0.42058081207203557
1774,0.20287119013573654
1775,0.13721006074579048
1776,0.32772652603011987
1777,0.31635468513387444
1778,0.29341320404983445
1779,0.19345066449648698
1780,0.27167793253384537
1781,0.049767576103014674
1782,0.039768652073416295
1783,0.4540730363051444
1784,0.329189137452574
1785,0.372137382389605
1786,0.2559213042706434
1787,0.1438567330519936
1788,0.16827601184092145
1789,0.23040723107725364
1790,0.14778700282007098
1791,0.22869082381893618
1792,0.0299551811307601
1793,0.27530906635845015
1794,0.3167418216894711
1795,0.4658585788459605
1796,0.15316735004126614
1797,0.4137125590317335
1798,0.2339452780975084
1799,0.10801952069110299
1800,0.1720935012318615
1801,0.18163516879269864
1802,0.28953643621548886
1803,0.25803243943517307
1804,0.08385887005691206
1805,0.4405764872196197
1806,0.1241294642587077
1807,0.29580484086148795
1808,0.1312649606466146
1809,0.10660762388309918
1810,0.4470477064715349
1811,0.17703312911050648
1812,0.18745441487814746
1813,0.4492292387102178
1814,0.14129587546411565
1815,0.32795401768529
1816,-0.09015048073320586
1817,0.08146094505521069
1818,0.22724155602121482
1819,0.2610246333070133
1820,0.14416346447244424
1821,0.05668087395309424
1822,0.17483367231298433
1823,0.2938886765836054
1824,0.3212148776758528
1825,0.18675688747715577
1826,0.298621691081832
1827,0.28040915049439025
1828,0.08179736277769173
1829,-0.11258780830694026
1830,0.041963463984737104
1831,0.3168761163606759
1832,0.30190862937817037
1833,0.14174271239024122
1834,0.25328907987889676
1835,0.18300534561730056
1836,0.23083230641859
1837,-0.004288516982129738
1838,0.2328357721387754
1839,0.22275661270178912
1840,0.4437996623372824
1841,0.09806623052514452
1842,0.19964873454069493
1843,0.21595968768918805
1844,0.1475453189161159
1845,0.3165956363913298
1846,0.12274571717988618
1847,0.5090795293343722
1848,0.14825119703544837
1849,0.5003480815003027
1850,0.14641711494123827
1851,0.12650529913410427
1852,0.313281714621418
1853,0.2850396285088953
1854,0.2025094058436819
1855,0.14994734336646592
1856,0.28280423110316066
1857,0.23849847065894716
1858,0.2347407016413697
1859,0.2457484885942493
1860,0.12811982254076437
1861,0.30917719798878623
1862,0.1969168357452687
1863,-0.019480574810339372
1864,0.13031427208035168
1865,0.38148510464081103
1866,0.2642556586775051
1867,0.3122324656312537
1868,0.27526284988697647
1869,0.2696511464145642
1870,0.3981383633629244
1871,0.35617613285823696
1872,0.43149951609077924
1873,0.016948083591729175
1874,0.12098437407446028
1875,0.08706490514713876
1876,0.2850158939823561
1877,0.09435981538115941
1878,0.08785677578255223
1879,0.19460897418590295
1880,0.31437481087992764
1881,0.003404519805336186
1882,0.2383509922944287
1883,0.10575981555521839
1884,0.22238658122761665
1885,0.20487029212269267
1886,0.0660369325929325
1887,0.10790841838509423
1888,0.19370907211208097
1889,0.30300225767547356
1890,0.04431368580998197
1891,0.2575897187903456
1892,0.32828621182949297
1893,0.14467839216933445
1894,0.499953162973172
1895,0.3351665975107807
1896,0.25494106415380696
1897,0.09831179513109096
1898,0.268191900470254
1899,0.4727190703637895
1900,0.12542169981748758
1901,0.15346563924898624
1902,0.20279400436932793
1903,0.14805765856233702
1904,0.32290629902194046
1905,0.3240824780986198
1906,0.030039102529593166
1907,0.1406828093254202
1908,0.15891159600251217
1909,0.2544249598204702
1910,0.1387100199641773
1911,0.13453536880356184
1912,0.14738151718531511
1913,0.4020089615730006
1914,0.2655520591601141
1915,0.23345761483544752
1916,0.09845108288977673
1917,0.2549479960700508
1918,0.2397695688208416
1919,-0.03902613152152597
1920,0.2522842446664127
1921,0.15711958796706965
1922,0.19003728168776257
1923,0.26389369085976955
1924,0.26419741938429514
1925,0.17716493559431767
1926,0.3462333107478183
1927,0.1134444597952968
1928,0.3558903453235307
1929,0.27134839039784975
1930,0.14550200497106827
1931,0.11948794645042063
1932,0.2695077361466871
1933,0.20121690894478303
1934,0.3547842768181204
1935,0.6009147552763859
1936,0.4541991783971031
1937,0.04682440515882776
1938,0.21635009076712025
1939,0.215740766605031
1940,0.19659312673460616
1941,0.13419443026170616
1942,0.13620671540095464
1943,0.07480222038661023
1944,0.231909518549921
1945,0.35273350396663405
1946,0.23166444140405693
1947,0.1918121524516692
1948,0.016934105438216874
1949,0.2221667158474145
1950,0.5696140378074307
1951,0.333027717158357
1952,0.10131707553232339
1953,0.011580841534802612
1954,0.3274491868133728
1955,0.3156884922043098
1956,0.24272149481588384
1957,0.2968162742960439
1958,-0.01963386781170702
1959,0.15285938461390655
1960,0.12016411666667112
1961,0.2941848626563199
1962,0.2005921069045132
1963,0.3215934729336724
1964,0.095816101126282
1965,0.0849382162733747
1966,0.5791146742235213
1967,0.30188897085246225
1968,0.1927766616537961
1969,0.3097802864002723
1970,0.12283588202766946
1971,0.1335208343107935
1972,0.4208185955813213
1973,0.29812210304659587
1974,0.34980321549176746
1975,0.1586004117845573
1976,0.19670254014260463
1977,0.20150235722688786
1978,0.23943411354057495
1979,0.20292368746073783
1980,0.09750860627076417
1981,0.09867510988550646
1982,0.32493062478779133
1983,0.1511913736170478
1984,0.12491936917840998
1985,0.35802136006574165
1986,0.32700721368985
1987,0.006418920330531833
1988,0.32206519471033074
1989,0.17802272513420228
1990,0.02602913196836191
1991,0.2102695339406808
1992,0.5931805070406903
1993,0.4379599209617506
1994,0.22999073932908545
1995,0.40779040556737944
1996,0.2308156568128921
1997,0.45492503781680876
1998,0.1496325401698658
1999,0.3865753142206772
