return_period,median,LB,RB,group
880,465.79330870798003,-155.6352627205906,1523.0942118382209,0.5
890,466.0662715773815,-155.36229985118914,1523.9131004464325,0.5
900,466.7781688610139,-155.09117207046071,1524.7264837886132,0.5
910,467.67898970087845,-154.8218468437353,1525.5344594687958,0.5
920,467.4114354205303,-154.554292563389,1526.3371223098284,0.5
930,467.1456213698402,-154.28847851269344,1527.1345644619123,0.5
940,467.9268755057801,-154.0243748314078,1527.9268755057801,0.5
950,468.714142550838,-153.76195248305518,1528.7141425508416,0.5
960,469.21546893808227,-153.5011832237942,1529.4964503286174,0.5
970,468.95632528706665,-153.24203957277678,1530.2738812816642,0.5
980,469.4269163295976,-152.9844947838974,1531.046515648306,0.5
990,470.0,-152.85714285714312,1531.4285714285706,0.5
1000,470.0,-152.85714285714494,1531.4285714285725,0.5
10,-102.2089651345254,-246.66855898846285,-1.9913576303651006,1.0
20,-264.52761672966653,-474.50129838080056,-8.817587224322216,1.0
30,-421.79545767241575,-678.2222721294169,-17.18309965694481,1.0
40,-505.9495894256439,-797.3569153677818,-5.589618458776542,1.0
50,-530.6275278948112,-850.0794333941703,51.880026520652336,1.0
60,-489.27741105019544,-832.8988984707835,167.37202496699558,1.0
70,-431.5493605722178,-805.3484940644399,286.3394195678353,1.0
80,-366.7265162504674,-763.4346910266948,406.86757541813625,1.0
90,-311.6760847399564,-729.3978643199096,512.5840962268439,1.0
100,-254.72755739773265,-691.1195413346018,616.471842315944,1.0
110,-192.2439857389345,-642.2533957551586,717.0555586472104,1.0
120,-137.11003534409338,-600.0766647781122,803.8304490783428,1.0
130,-83.48815797385805,-564.9547542825283,885.4505553609913,1.0
140,-30.44946110884075,-525.2505548896077,969.1399702222254,1.0
150,14.480627348497364,-490.24635585451597,1046.8389429072874,1.0
160,58.72949153477202,-459.98457036260834,1117.9365545888595,1.0
170,100.34495380805993,-434.18893176315123,1183.6938697784615,1.0
180,140.36298925143274,-408.25390462583476,1244.279995428875,1.0
190,177.78478766231592,-384.10153664815465,1303.0974503443417,1.0
200,212.25606060950668,-361.74390122984363,1359.0017381914815,1.0
210,246.26709582608282,-335.4339547485397,1412.353266663268,1.0
220,277.55541944177594,-311.66753694267163,1463.1790733003984,1.0
230,302.9641030979801,-293.41069625932596,1508.4823056697387,1.0
240,328.01808593536634,-276.62770617257775,1550.357860710471,1.0
250,351.4689760902925,-261.25346984567113,1590.2016129450835,1.0
260,372.3121887844509,-248.32470294475388,1628.304830861678,1.0
270,391.7002568396824,-235.16751812035182,1662.9378613730014,1.0
280,409.81602665303626,-223.59891610488376,1693.581012806761,1.0
290,427.65916923810437,-213.17885110098632,1722.693220668234,1.0
300,443.777263568918,-203.85342366209534,1750.3475161124334,1.0
310,459.17797935461476,-194.9961488631834,1776.6666998350902,1.0
320,472.73798618001683,-187.7342868566711,1801.7248872388827,1.0
330,482.88576901574834,-180.29343045016773,1825.2807241212859,1.0
340,492.12617502399644,-173.4250625709019,1843.8444539750008,1.0
350,504.3673276570753,-167.77239967494097,1861.3048825464543,1.0
360,515.7263906245735,-164.96048926136154,1877.713463411054,1.0
370,524.0366391887437,-162.88934152895305,1893.1389618916432,1.0
380,531.4811045051874,-161.4875855224809,1910.684043580468,1.0
390,538.0454115723351,-159.96333217289248,1926.4244364897531,1.0
400,543.9155505940944,-159.29786295719714,1941.2684864195244,1.0
410,548.2800819511249,-158.89314150816153,1955.2544551758801,1.0
420,552.5082863012176,-159.29259762672064,1968.4186039697142,1.0
430,556.2027258690396,-160.28069725352813,1980.7953324048758,1.0
440,559.2008692652353,-161.8332375626305,1992.4171531059283,1.0
450,562.030650286687,-163.96477028624392,2003.094240573596,1.0
460,564.9278045532428,-166.4068486218875,2013.0660604441355,1.0
470,565.7757393443471,-168.81724309167288,2023.5280868087539,1.0
480,567.7220751223049,-171.19702674028116,2034.6337438355986,1.0
490,568.3545186387064,-170.200767404659,2045.6012880178432,1.0
500,571.3417739989882,-168.07267620461153,2056.435206854444,1.0
510,574.3867581822815,-168.36623925015374,2067.1397556147203,1.0
520,577.6082311290093,-171.9297434136579,2077.3609936652892,1.0
530,578.3848029104201,-174.54417482405825,2085.692807761119,1.0
540,579.7998358780642,-177.12914585534782,2091.601312975483,1.0
550,581.0223276033021,-179.68552547814852,2097.444466399039,1.0
560,582.6478666444991,-181.3163470948748,2103.2241607677497,1.0
570,584.256065549529,-183.2872130770429,2108.942201318957,1.0
580,586.7554155105618,-185.62951292546677,2114.6003112944272,1.0
590,589.4099370296353,-186.50448569332366,2120.200137008661,1.0
600,591.5196675684547,-188.2070440118914,2125.834348663736,1.0
610,592.5689897068405,-187.57694774798074,2131.665254572731,1.0
620,596.0709211438443,-186.13137523727346,2137.439038478975,1.0
630,596.2693284911074,-184.4495722317497,2143.311796626648,1.0
640,596.435913328829,-182.79840765509834,2150.3083598107387,1.0
650,596.6009424381027,-181.47817478086836,2157.239582400446,1.0
660,598.0229428719013,-181.0501682556078,2163.0186603600914,1.0
670,599.4812183425602,-181.21219886345898,2167.2314561642233,1.0
