risk_averse,breach_null,pop_growth,mem,fixed_effect,base_move,RSI
0.4208984375,0.3048828125,0.018798828125,9.0,3.076796875,0.0412890625,0.11145323360488091
0.4208984375,0.3048828125,0.018798828125,9.0,3.076796875,0.0151953125,0.11145323360488091
0.8447265625,0.4943359375,0.032177734375,10.0,3.052421875,0.0212890625,0.05349261314436453
0.9208984375,0.4943359375,0.032177734375,10.0,3.052421875,0.0212890625,0.046912860675824446
0.8447265625,0.4048828125,0.032177734375,10.0,3.052421875,0.0212890625,0.026075747915151028
0.8447265625,0.4943359375,0.043798828125,10.0,3.052421875,0.0212890625,-0.016546420495601
0.8447265625,0.4943359375,0.032177734375,3.0,3.052421875,0.0212890625,0.018002163340305015
0.8447265625,0.4943359375,0.032177734375,10.0,3.036796875,0.0212890625,0.05349261314436453
0.8447265625,0.4943359375,0.032177734375,10.0,3.052421875,0.0351953125,0.05349261314436453
0.8447265625,0.4048828125,0.043798828125,3.0,3.036796875,0.0351953125,-0.06517712060329958
0.9208984375,0.4943359375,0.043798828125,3.0,3.036796875,0.0351953125,-0.038387355150392564
0.9208984375,0.4048828125,0.032177734375,3.0,3.036796875,0.0351953125,-0.020309915303774684
0.9208984375,0.4048828125,0.043798828125,10.0,3.036796875,0.0351953125,-0.051247606653351464
0.9208984375,0.4048828125,0.043798828125,3.0,3.052421875,0.0351953125,-0.06972506646723003
0.9208984375,0.4048828125,0.043798828125,3.0,3.036796875,0.0212890625,-0.06972506646723003
0.9208984375,0.4048828125,0.043798828125,3.0,3.036796875,0.0351953125,-0.06972506646723003
0.5947265625,0.3443359375,0.019677734375000002,1.0,3.072421875,0.0112890625,-0.04088044631165715
0.1708984375,0.3443359375,0.019677734375000002,1.0,3.072421875,0.0112890625,-0.04088044631165715
0.5947265625,0.4548828125,0.019677734375000002,1.0,3.072421875,0.0112890625,0.0050383592578197595
0.5947265625,0.3443359375,0.031298828125000004,1.0,3.072421875,0.0112890625,-0.07482748710764241
0.5947265625,0.3443359375,0.019677734375000002,6.0,3.072421875,0.0112890625,0.059140872925075846
0.5947265625,0.3443359375,0.019677734375000002,1.0,3.016796875,0.0112890625,-0.04088044631165715
0.5947265625,0.3443359375,0.019677734375000002,1.0,3.072421875,0.0451953125,-0.04088044631165715
0.5947265625,0.4548828125,0.031298828125000004,6.0,3.016796875,0.0451953125,0.06496798396500861
0.1708984375,0.3443359375,0.031298828125000004,6.0,3.016796875,0.0451953125,0.0693526191934925
0.1708984375,0.4548828125,0.019677734375000002,6.0,3.016796875,0.0451953125,0.16200792013029527
0.1708984375,0.4548828125,0.031298828125000004,1.0,3.016796875,0.0451953125,-0.02790668861958498
0.1708984375,0.4548828125,0.031298828125000004,6.0,3.072421875,0.0451953125,0.10850420413957101
0.1708984375,0.4548828125,0.031298828125000004,6.0,3.016796875,0.0112890625,0.10850420413957101
0.1708984375,0.4548828125,0.031298828125000004,6.0,3.016796875,0.0451953125,0.10850420413957101
0.0947265625,0.4443359375,0.044677734375,7.0,3.032421875,0.0312890625,-0.031901937343642814
0.6708984375,0.4443359375,0.044677734375,7.0,3.032421875,0.0312890625,-0.03933057460832164
0.0947265625,0.3548828125,0.044677734375,7.0,3.032421875,0.0312890625,-0.06925015405190367
0.0947265625,0.4443359375,0.006298828125,7.0,3.032421875,0.0312890625,0.21891142166115077
0.0947265625,0.4443359375,0.044677734375,12.0,3.032421875,0.0312890625,-0.02997688108789225
0.0947265625,0.4443359375,0.044677734375,7.0,3.056796875,0.0312890625,-0.031901937343642814
0.0947265625,0.4443359375,0.044677734375,7.0,3.032421875,0.0251953125,-0.031901937343642814
0.0947265625,0.3548828125,0.006298828125,12.0,3.056796875,0.0251953125,0.25347336224150635
0.6708984375,0.4443359375,0.006298828125,12.0,3.056796875,0.0251953125,0.1658939773121613
0.6708984375,0.3548828125,0.044677734375,12.0,3.056796875,0.0251953125,-0.0716005250322432
0.6708984375,0.3548828125,0.006298828125,7.0,3.056796875,0.0251953125,0.09218521178951308
0.6708984375,0.3548828125,0.006298828125,12.0,3.032421875,0.0251953125,0.13518417836988852
0.6708984375,0.3548828125,0.006298828125,12.0,3.056796875,0.0312890625,0.13518417836988852
0.6708984375,0.3548828125,0.006298828125,12.0,3.056796875,0.0251953125,0.13518417836988852
0.0634765625,0.3380859375,0.0024902343750000003,6.0,3.049921875,0.0200390625,0.19612044120308933
0.9521484375,0.3380859375,0.0024902343750000003,6.0,3.049921875,0.0200390625,0.024759123746587813
0.0634765625,0.4611328125,0.0024902343750000003,6.0,3.049921875,0.0200390625,0.22084235409628736
0.0634765625,0.3380859375,0.0016113281250000001,6.0,3.049921875,0.0200390625,0.1998642386831414
0.0634765625,0.3380859375,0.0024902343750000003,5.0,3.049921875,0.0200390625,0.17742891470529262
0.0634765625,0.3380859375,0.0024902343750000003,6.0,3.059296875,0.0200390625,0.19612044120308933
0.0634765625,0.3380859375,0.0024902343750000003,6.0,3.049921875,0.0189453125,0.19612044120308933
0.0634765625,0.4611328125,0.0016113281250000001,5.0,3.059296875,0.0189453125,0.20472190972140109
0.9521484375,0.3380859375,0.0016113281250000001,5.0,3.059296875,0.0189453125,0.01206955224008365
0.9521484375,0.4611328125,0.0024902343750000003,5.0,3.059296875,0.0189453125,0.06283859502424166
0.9521484375,0.4611328125,0.0016113281250000001,6.0,3.059296875,0.0189453125,0.0768801003067892
0.9521484375,0.4611328125,0.0016113281250000001,5.0,3.049921875,0.0189453125,0.06326522976659839
0.9521484375,0.4611328125,0.0016113281250000001,5.0,3.059296875,0.0200390625,0.06326522976659839
0.9521484375,0.4611328125,0.0016113281250000001,5.0,3.059296875,0.0189453125,0.06326522976659839
0.5634765625,0.4380859375,0.027490234375000002,12.0,3.009921875,0.0400390625,0.1163102746730575
0.4521484375,0.4380859375,0.027490234375000002,12.0,3.009921875,0.0400390625,0.14378292710665705
0.5634765625,0.3611328125,0.027490234375000002,12.0,3.009921875,0.0400390625,0.08594005814089058
0.5634765625,0.4380859375,0.026611328125,12.0,3.009921875,0.0400390625,0.1178115418669863
0.5634765625,0.4380859375,0.027490234375000002,11.0,3.009921875,0.0400390625,0.11199348948846509
0.5634765625,0.4380859375,0.027490234375000002,12.0,3.019296875,0.0400390625,0.1163102746730575
0.5634765625,0.4380859375,0.027490234375000002,12.0,3.009921875,0.0389453125,0.1163102746730575
0.5634765625,0.3611328125,0.026611328125,11.0,3.019296875,0.0389453125,0.08384235360456352
0.4521484375,0.4380859375,0.026611328125,11.0,3.019296875,0.0389453125,0.14131304102503597
0.4521484375,0.3611328125,0.027490234375000002,11.0,3.019296875,0.0389453125,0.108344747054735
0.4521484375,0.3611328125,0.026611328125,12.0,3.019296875,0.0389453125,0.11805717097822364
0.4521484375,0.3611328125,0.026611328125,11.0,3.009921875,0.0389453125,0.11240657063853109
0.4521484375,0.3611328125,0.026611328125,11.0,3.019296875,0.0400390625,0.11240657063853109
0.4521484375,0.3611328125,0.026611328125,11.0,3.019296875,0.0389453125,0.11240657063853109
0.8134765625,0.3880859375,0.014990234375000001,3.0,3.029921875,0.030039062499999998,0.02577929810738854
0.7021484375,0.3880859375,0.014990234375000001,3.0,3.029921875,0.030039062499999998,0.04805973247835092
0.8134765625,0.31113281249999997,0.014990234375000001,3.0,3.029921875,0.030039062499999998,-0.016950405749522102
0.8134765625,0.3880859375,0.039111328125000004,3.0,3.029921875,0.030039062499999998,-0.04325933757461954
0.8134765625,0.3880859375,0.014990234375000001,8.0,3.029921875,0.030039062499999998,0.0655632695438762
0.8134765625,0.3880859375,0.014990234375000001,3.0,3.039296875,0.030039062499999998,0.02577929810738854
0.8134765625,0.3880859375,0.014990234375000001,3.0,3.029921875,0.048945312500000004,0.02577929810738854
0.8134765625,0.31113281249999997,0.039111328125000004,8.0,3.039296875,0.048945312500000004,-0.06374880596947766
0.7021484375,0.3880859375,0.039111328125000004,8.0,3.039296875,0.048945312500000004,-0.008901073289541282
0.7021484375,0.31113281249999997,0.014990234375000001,8.0,3.039296875,0.048945312500000004,0.04527583920658013
0.7021484375,0.31113281249999997,0.039111328125000004,3.0,3.039296875,0.048945312500000004,-0.0752113192004663
0.7021484375,0.31113281249999997,0.039111328125000004,8.0,3.029921875,0.048945312500000004,-0.051039828859574185
0.7021484375,0.31113281249999997,0.039111328125000004,8.0,3.039296875,0.030039062499999998,-0.051039828859574185
0.7021484375,0.31113281249999997,0.039111328125000004,8.0,3.039296875,0.048945312500000004,-0.051039828859574185
0.3134765625,0.4880859375,0.039990234375,9.0,3.069921875,0.0100390625,0.05968309439833471
0.2021484375,0.4880859375,0.039990234375,9.0,3.069921875,0.0100390625,0.058228783791939534
0.3134765625,0.4111328125,0.039990234375,9.0,3.069921875,0.0100390625,0.036186635977409856
0.3134765625,0.4880859375,0.014111328125000001,9.0,3.069921875,0.0100390625,0.21581284015127652
0.3134765625,0.4880859375,0.039990234375,2.0,3.069921875,0.0100390625,0.005446734789737118
0.3134765625,0.4880859375,0.039990234375,9.0,3.079296875,0.0100390625,0.05968309439833471
0.3134765625,0.4880859375,0.039990234375,9.0,3.069921875,0.0289453125,0.05968309439833471
0.3134765625,0.4111328125,0.014111328125000001,2.0,3.079296875,0.0289453125,0.09680061102116108
0.2021484375,0.4880859375,0.014111328125000001,2.0,3.079296875,0.0289453125,0.11531227022320688
0.2021484375,0.4111328125,0.039990234375,2.0,3.079296875,0.0289453125,-0.016287427143998452
0.2021484375,0.4111328125,0.014111328125000001,9.0,3.079296875,0.0289453125,0.20758440629767455
0.2021484375,0.4111328125,0.014111328125000001,2.0,3.069921875,0.0289453125,0.09959297730887594
0.2021484375,0.4111328125,0.014111328125000001,2.0,3.079296875,0.0100390625,0.09959297730887594
0.2021484375,0.4111328125,0.014111328125000001,2.0,3.079296875,0.0289453125,0.09959297730887594
0.4384765625,0.3630859375,0.033740234375000004,7.0,3.079921875,0.0250390625,0.050526256898620746
0.5771484375,0.3630859375,0.033740234375000004,7.0,3.079921875,0.0250390625,0.025648405712500138
0.4384765625,0.3361328125,0.033740234375000004,7.0,3.079921875,0.0250390625,0.035699877638551696
0.4384765625,0.3630859375,0.045361328125,7.0,3.079921875,0.0250390625,-0.07769569021445594
0.4384765625,0.3630859375,0.033740234375000004,10.0,3.079921875,0.0250390625,0.0694842638147287
0.4384765625,0.3630859375,0.033740234375000004,7.0,3.029296875,0.0250390625,0.050526256898620746
0.4384765625,0.3630859375,0.033740234375000004,7.0,3.079921875,0.023945312500000003,0.050526256898620746
0.4384765625,0.3361328125,0.045361328125,10.0,3.029296875,0.023945312500000003,-0.09024372784974843
0.5771484375,0.3630859375,0.045361328125,10.0,3.029296875,0.023945312500000003,-0.07740901685549058
0.5771484375,0.3361328125,0.033740234375000004,10.0,3.029296875,0.023945312500000003,0.027948335644666745
0.5771484375,0.3361328125,0.045361328125,7.0,3.029296875,0.023945312500000003,-0.09522282895226333
0.5771484375,0.3361328125,0.045361328125,10.0,3.079921875,0.023945312500000003,-0.09235898946365435
0.5771484375,0.3361328125,0.045361328125,10.0,3.029296875,0.0250390625,-0.09235898946365435
0.5771484375,0.3361328125,0.045361328125,10.0,3.029296875,0.023945312500000003,-0.09235898946365435
0.9384765625,0.4630859375,0.008740234375000001,1.0,3.039921875,0.045039062500000004,0.02203158488927302
0.0771484375,0.4630859375,0.008740234375000001,1.0,3.039921875,0.045039062500000004,0.033967172163194906
0.9384765625,0.4361328125,0.008740234375000001,1.0,3.039921875,0.045039062500000004,0.013539776555056221
0.9384765625,0.4630859375,0.020361328125,1.0,3.039921875,0.045039062500000004,-0.004293510909614512
0.9384765625,0.4630859375,0.008740234375000001,4.0,3.039921875,0.045039062500000004,0.048599883665889465
0.9384765625,0.4630859375,0.008740234375000001,1.0,3.069296875,0.045039062500000004,0.02203158488927302
0.9384765625,0.4630859375,0.008740234375000001,1.0,3.039921875,0.0439453125,0.02203158488927302
0.9384765625,0.4361328125,0.020361328125,4.0,3.069296875,0.0439453125,0.01733707879393112
0.0771484375,0.4630859375,0.020361328125,4.0,3.069296875,0.0439453125,0.13632102078119102
0.0771484375,0.4361328125,0.008740234375000001,4.0,3.069296875,0.0439453125,0.17223972590137568
0.0771484375,0.4361328125,0.020361328125,1.0,3.069296875,0.0439453125,-0.003116931837627423
0.0771484375,0.4361328125,0.020361328125,4.0,3.039921875,0.0439453125,0.13000315462568918
0.0771484375,0.4361328125,0.020361328125,4.0,3.069296875,0.045039062500000004,0.13000315462568918
0.0771484375,0.4361328125,0.020361328125,4.0,3.069296875,0.0439453125,0.13000315462568918
0.6884765625,0.31308593749999997,0.046240234375,10.0,3.019921875,0.0350390625,-0.12712342723311823
0.8271484375,0.31308593749999997,0.046240234375,10.0,3.019921875,0.0350390625,-0.12976065214606
0.6884765625,0.4861328125,0.046240234375,10.0,3.019921875,0.0350390625,-0.049641082730235556
0.6884765625,0.31308593749999997,0.007861328125,10.0,3.019921875,0.0350390625,0.08644421607363802
0.6884765625,0.31308593749999997,0.046240234375,1.0,3.019921875,0.0350390625,-0.16468230817569393
0.6884765625,0.31308593749999997,0.046240234375,10.0,3.049296875,0.0350390625,-0.12712342723311823
0.6884765625,0.31308593749999997,0.046240234375,10.0,3.019921875,0.0339453125,-0.12712342723311823
0.6884765625,0.4861328125,0.007861328125,1.0,3.049296875,0.0339453125,0.04079371572741507
0.8271484375,0.31308593749999997,0.007861328125,1.0,3.049296875,0.0339453125,-0.03449354543058431
0.8271484375,0.4861328125,0.046240234375,1.0,3.049296875,0.0339453125,-0.08654754013667362
0.8271484375,0.4861328125,0.007861328125,10.0,3.049296875,0.0339453125,0.12889377638191069
0.8271484375,0.4861328125,0.007861328125,1.0,3.019921875,0.0339453125,0.0375929780344935
0.8271484375,0.4861328125,0.007861328125,1.0,3.049296875,0.0350390625,0.0375929780344935
0.8271484375,0.4861328125,0.007861328125,1.0,3.049296875,0.0339453125,0.0375929780344935
0.1884765625,0.4130859375,0.021240234375,4.0,3.059921875,0.0150390625,0.1161189309036611
0.3271484375,0.4130859375,0.021240234375,4.0,3.059921875,0.0150390625,0.1082542786727527
0.1884765625,0.3861328125,0.021240234375,4.0,3.059921875,0.0150390625,0.10727835734315218
0.1884765625,0.4130859375,0.032861328125,4.0,3.059921875,0.0150390625,0.06338287471653276
0.1884765625,0.4130859375,0.021240234375,7.0,3.059921875,0.0150390625,0.1559822950951439
0.1884765625,0.4130859375,0.021240234375,4.0,3.009296875,0.0150390625,0.1161189309036611
0.1884765625,0.4130859375,0.021240234375,4.0,3.059921875,0.013945312500000001,0.1161189309036611
0.1884765625,0.3861328125,0.032861328125,7.0,3.009296875,0.013945312500000001,0.08631456458089003
0.3271484375,0.4130859375,0.032861328125,7.0,3.009296875,0.013945312500000001,0.09048478391049171
0.3271484375,0.3861328125,0.021240234375,7.0,3.009296875,0.013945312500000001,0.1399466632147641
0.3271484375,0.3861328125,0.032861328125,4.0,3.009296875,0.013945312500000001,0.04765119171816072
0.3271484375,0.3861328125,0.032861328125,7.0,3.059921875,0.013945312500000001,0.08028466241317127
0.3271484375,0.3861328125,0.032861328125,7.0,3.009296875,0.0150390625,0.08028466241317127
0.3271484375,0.3861328125,0.032861328125,7.0,3.009296875,0.013945312500000001,0.08028466241317127
0.1259765625,0.3755859375,0.049365234375000004,1.0,3.004921875,0.0125390625,-0.15836265510721412
0.5146484375,0.3755859375,0.049365234375000004,1.0,3.004921875,0.0125390625,-0.15836265510721412
0.1259765625,0.3486328125,0.049365234375000004,1.0,3.004921875,0.0125390625,-0.17254027861383792
0.1259765625,0.3755859375,0.048486328125000006,1.0,3.004921875,0.0125390625,-0.14753867405520185
0.1259765625,0.3755859375,0.049365234375000004,3.0,3.004921875,0.0125390625,-0.15836265510721415
0.1259765625,0.3755859375,0.049365234375000004,1.0,3.004296875,0.0125390625,-0.15836265510721412
0.1259765625,0.3755859375,0.049365234375000004,1.0,3.004921875,0.0164453125,-0.15836265510721412
0.1259765625,0.3486328125,0.048486328125000006,3.0,3.004296875,0.0164453125,-0.15236236410086346
0.5146484375,0.3755859375,0.048486328125000006,3.0,3.004296875,0.0164453125,-0.1379248789504748
0.5146484375,0.3486328125,0.049365234375000004,3.0,3.004296875,0.0164453125,-0.17254027861383792
0.5146484375,0.3486328125,0.048486328125000006,1.0,3.004296875,0.0164453125,-0.16169885652801388
0.5146484375,0.3486328125,0.048486328125000006,3.0,3.004921875,0.0164453125,-0.1520980956951092
0.5146484375,0.3486328125,0.048486328125000006,3.0,3.004296875,0.0125390625,-0.1520980956951092
0.5146484375,0.3486328125,0.048486328125000006,3.0,3.004296875,0.0164453125,-0.1520980956951092
0.6259765625,0.4755859375,0.024365234375000003,7.0,3.044921875,0.0325390625,0.09657199258530598
0.0146484375,0.4755859375,0.024365234375000003,7.0,3.044921875,0.0325390625,0.16301285188297468
0.6259765625,0.4486328125,0.024365234375000003,7.0,3.044921875,0.0325390625,0.08864457100482197
0.6259765625,0.4755859375,0.023486328125,7.0,3.044921875,0.0325390625,0.09906924086408961
0.6259765625,0.4755859375,0.024365234375000003,9.0,3.044921875,0.0325390625,0.10762632373143718
0.6259765625,0.4755859375,0.024365234375000003,7.0,3.044296875,0.0325390625,0.09657199258530598
0.6259765625,0.4755859375,0.024365234375000003,7.0,3.044921875,0.0364453125,0.09657199258530598
0.6259765625,0.4486328125,0.023486328125,9.0,3.044296875,0.0364453125,0.10393783572093018
0.0146484375,0.4755859375,0.023486328125,9.0,3.044296875,0.0364453125,0.18384554353035212
0.0146484375,0.4486328125,0.024365234375000003,9.0,3.044296875,0.0364453125,0.1766296538380379
0.0146484375,0.4486328125,0.023486328125,7.0,3.044296875,0.0364453125,0.16206400484582578
0.0146484375,0.4486328125,0.023486328125,9.0,3.044921875,0.0364453125,0.1821012124115625
0.0146484375,0.4486328125,0.023486328125,9.0,3.044296875,0.0325390625,0.1821012124115625
0.0146484375,0.4486328125,0.023486328125,9.0,3.044296875,0.0364453125,0.1821012124115625
0.8759765625,0.3255859375,0.036865234375,4.0,3.064921875,0.0425390625,-0.06869387277821487
0.7646484375,0.3255859375,0.036865234375,4.0,3.064921875,0.0425390625,-0.05654605692017366
0.8759765625,0.4986328125,0.036865234375,4.0,3.064921875,0.0425390625,0.004270349229464129
0.8759765625,0.3255859375,0.010986328125,4.0,3.064921875,0.0425390625,-0.006218012932161003
0.8759765625,0.3255859375,0.036865234375,12.0,3.064921875,0.0425390625,-0.031867396021268805
0.8759765625,0.3255859375,0.036865234375,4.0,3.064296875,0.0425390625,-0.06869387277821487
0.8759765625,0.3255859375,0.036865234375,4.0,3.064921875,0.0464453125,-0.06869387277821487
0.8759765625,0.4986328125,0.010986328125,12.0,3.064296875,0.0464453125,0.127771552741368
0.7646484375,0.3255859375,0.010986328125,12.0,3.064296875,0.0464453125,0.0845188106285154
0.7646484375,0.4986328125,0.036865234375,12.0,3.064296875,0.0464453125,0.047808621240996836
0.7646484375,0.4986328125,0.010986328125,4.0,3.064296875,0.0464453125,0.08548877116309189
0.7646484375,0.4986328125,0.010986328125,12.0,3.064921875,0.0464453125,0.14504065521700732
0.7646484375,0.4986328125,0.010986328125,12.0,3.064296875,0.0425390625,0.14504065521700732
0.7646484375,0.4986328125,0.010986328125,12.0,3.064296875,0.0464453125,0.14504065521700732
0.3759765625,0.42558593749999996,0.011865234375,10.0,3.024921875,0.0225390625,0.2111821707311129
0.2646484375,0.42558593749999996,0.011865234375,10.0,3.024921875,0.0225390625,0.22389154025804286
0.3759765625,0.3986328125,0.011865234375,10.0,3.024921875,0.0225390625,0.20339978884946264
0.3759765625,0.42558593749999996,0.035986328125,10.0,3.024921875,0.0225390625,0.08393483832725271
0.3759765625,0.42558593749999996,0.011865234375,6.0,3.024921875,0.0225390625,0.1714136434675481
0.3759765625,0.42558593749999996,0.011865234375,10.0,3.024296875,0.0225390625,0.2111821707311129
0.3759765625,0.42558593749999996,0.011865234375,10.0,3.024921875,0.0264453125,0.2111821707311129
0.3759765625,0.3986328125,0.035986328125,6.0,3.024296875,0.0264453125,0.0493978624249093
0.2646484375,0.42558593749999996,0.035986328125,6.0,3.024296875,0.0264453125,0.06403946189201916
0.2646484375,0.3986328125,0.011865234375,6.0,3.024296875,0.0264453125,0.17364183864314112
0.2646484375,0.3986328125,0.035986328125,10.0,3.024296875,0.0264453125,0.0793276578481824
0.2646484375,0.3986328125,0.035986328125,6.0,3.024921875,0.0264453125,0.05451740789586734
0.2646484375,0.3986328125,0.035986328125,6.0,3.024296875,0.0225390625,0.05451740789586734
0.2646484375,0.3986328125,0.035986328125,6.0,3.024296875,0.0264453125,0.05451740789586734
0.2509765625,0.3005859375,0.018115234375,11.0,3.034921875,0.0175390625,0.15657347646569664
0.8896484375,0.3005859375,0.018115234375,11.0,3.034921875,0.0175390625,0.02252908027166031
0.2509765625,0.4736328125,0.018115234375,11.0,3.034921875,0.0175390625,0.21415509652460574
0.2509765625,0.3005859375,0.0047363281250000005,11.0,3.034921875,0.0175390625,0.2158516767183701
0.2509765625,0.3005859375,0.018115234375,8.0,3.034921875,0.0175390625,0.1275409393208231
